scenario,patients_per_clinic_block,patients_per_arrival_group,clinic_length_minutes,num_med_techs,num_rooms_per_provider,num_physicians,vitals_time_mean,vitals_time_k,exam_time_mean,exam_time_k,post_exam_time_mean,post_exam_time_k,room_turnover_time_mean,room_turnover_time_k,num_reps,seed,output_path,log_level
324,36,2,240,2,3,2,6,5,15,1,5,2,2.5,7,50,77,./output,30
325,40,2,240,2,3,2,6,5,15,1,5,2,2.5,7,50,77,./output,30
326,16,2,240,2,3,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
327,20,2,240,2,3,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
328,24,2,240,2,3,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
329,28,2,240,2,3,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
330,32,2,240,2,3,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
331,32,2,240,2,3,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
332,36,2,240,2,3,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
333,40,2,240,2,3,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
334,44,2,240,2,3,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
335,48,2,240,2,3,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
336,24,2,240,2,3,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
337,28,2,240,2,3,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
338,32,2,240,2,3,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
339,36,2,240,2,3,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
340,40,2,240,2,3,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
341,16,2,240,2,3,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
342,20,2,240,2,3,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
343,24,2,240,2,3,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
344,28,2,240,2,3,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
345,32,2,240,2,3,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
346,32,2,240,2,3,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
347,36,2,240,2,3,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
348,40,2,240,2,3,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
349,44,2,240,2,3,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
350,48,2,240,2,3,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
351,24,2,240,2,3,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
352,28,2,240,2,3,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
353,32,2,240,2,3,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
354,36,2,240,2,3,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
355,40,2,240,2,3,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
356,16,2,240,2,3,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
357,20,2,240,2,3,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
358,24,2,240,2,3,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
359,28,2,240,2,3,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
360,32,2,240,2,3,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
361,32,2,240,2,3,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
362,36,2,240,2,3,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
363,40,2,240,2,3,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
364,44,2,240,2,3,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
365,48,2,240,2,3,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
366,24,2,240,2,3,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
367,28,2,240,2,3,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
368,32,2,240,2,3,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
369,36,2,240,2,3,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
370,40,2,240,2,3,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
371,16,2,240,2,3,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
372,20,2,240,2,3,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
373,24,2,240,2,3,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
374,28,2,240,2,3,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
375,32,2,240,2,3,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
376,32,2,240,2,3,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
377,36,2,240,2,3,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
378,40,2,240,2,3,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
379,44,2,240,2,3,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
380,48,2,240,2,3,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
381,24,2,240,2,3,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
382,28,2,240,2,3,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
383,32,2,240,2,3,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
384,36,2,240,2,3,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
385,40,2,240,2,3,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
386,16,2,240,2,3,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
387,20,2,240,2,3,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
388,24,2,240,2,3,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
389,28,2,240,2,3,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
390,32,2,240,2,3,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
391,32,2,240,2,3,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
392,36,2,240,2,3,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
393,40,2,240,2,3,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
394,44,2,240,2,3,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
395,48,2,240,2,3,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
396,24,2,240,2,3,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
397,28,2,240,2,3,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
398,32,2,240,2,3,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
399,36,2,240,2,3,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
400,40,2,240,2,3,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
401,16,2,240,2,3,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
402,20,2,240,2,3,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
403,24,2,240,2,3,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
404,28,2,240,2,3,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
405,32,2,240,2,3,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
406,32,2,240,3,1,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
407,36,2,240,3,1,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
408,40,2,240,3,1,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
409,44,2,240,3,1,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
410,48,2,240,3,1,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
411,24,2,240,3,1,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
412,28,2,240,3,1,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
413,32,2,240,3,1,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
414,36,2,240,3,1,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
415,40,2,240,3,1,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
416,16,2,240,3,1,2,6,5,20,1,2,2,2.5,7,50,77,./output,30
417,20,2,240,3,1,2,6,5,20,1,2,2,2.5,7,50,77,./output,30
418,24,2,240,3,1,2,6,5,20,1,2,2,2.5,7,50,77,./output,30
419,28,2,240,3,1,2,6,5,20,1,2,2,2.5,7,50,77,./output,30
420,32,2,240,3,1,2,6,5,20,1,2,2,2.5,7,50,77,./output,30
421,32,2,240,3,1,2,9,5,10,1,2,2,2.5,7,50,77,./output,30
422,36,2,240,3,1,2,9,5,10,1,2,2,2.5,7,50,77,./output,30
423,40,2,240,3,1,2,9,5,10,1,2,2,2.5,7,50,77,./output,30
424,44,2,240,3,1,2,9,5,10,1,2,2,2.5,7,50,77,./output,30
425,48,2,240,3,1,2,9,5,10,1,2,2,2.5,7,50,77,./output,30
426,24,2,240,3,1,2,9,5,15,1,2,2,2.5,7,50,77,./output,30
427,28,2,240,3,1,2,9,5,15,1,2,2,2.5,7,50,77,./output,30
428,32,2,240,3,1,2,9,5,15,1,2,2,2.5,7,50,77,./output,30
429,36,2,240,3,1,2,9,5,15,1,2,2,2.5,7,50,77,./output,30
430,40,2,240,3,1,2,9,5,15,1,2,2,2.5,7,50,77,./output,30
431,16,2,240,3,1,2,9,5,20,1,2,2,2.5,7,50,77,./output,30
432,20,2,240,3,1,2,9,5,20,1,2,2,2.5,7,50,77,./output,30
433,24,2,240,3,1,2,9,5,20,1,2,2,2.5,7,50,77,./output,30
434,28,2,240,3,1,2,9,5,20,1,2,2,2.5,7,50,77,./output,30
435,32,2,240,3,1,2,9,5,20,1,2,2,2.5,7,50,77,./output,30
436,32,2,240,3,1,2,12,5,10,1,2,2,2.5,7,50,77,./output,30
437,36,2,240,3,1,2,12,5,10,1,2,2,2.5,7,50,77,./output,30
438,40,2,240,3,1,2,12,5,10,1,2,2,2.5,7,50,77,./output,30
439,44,2,240,3,1,2,12,5,10,1,2,2,2.5,7,50,77,./output,30
440,48,2,240,3,1,2,12,5,10,1,2,2,2.5,7,50,77,./output,30
441,24,2,240,3,1,2,12,5,15,1,2,2,2.5,7,50,77,./output,30
442,28,2,240,3,1,2,12,5,15,1,2,2,2.5,7,50,77,./output,30
443,32,2,240,3,1,2,12,5,15,1,2,2,2.5,7,50,77,./output,30
444,36,2,240,3,1,2,12,5,15,1,2,2,2.5,7,50,77,./output,30
445,40,2,240,3,1,2,12,5,15,1,2,2,2.5,7,50,77,./output,30
446,16,2,240,3,1,2,12,5,20,1,2,2,2.5,7,50,77,./output,30
447,20,2,240,3,1,2,12,5,20,1,2,2,2.5,7,50,77,./output,30
448,24,2,240,3,1,2,12,5,20,1,2,2,2.5,7,50,77,./output,30
449,28,2,240,3,1,2,12,5,20,1,2,2,2.5,7,50,77,./output,30
450,32,2,240,3,1,2,12,5,20,1,2,2,2.5,7,50,77,./output,30
451,32,2,240,3,1,2,6,5,10,1,5,2,2.5,7,50,77,./output,30
452,36,2,240,3,1,2,6,5,10,1,5,2,2.5,7,50,77,./output,30
453,40,2,240,3,1,2,6,5,10,1,5,2,2.5,7,50,77,./output,30
454,44,2,240,3,1,2,6,5,10,1,5,2,2.5,7,50,77,./output,30
455,48,2,240,3,1,2,6,5,10,1,5,2,2.5,7,50,77,./output,30
456,24,2,240,3,1,2,6,5,15,1,5,2,2.5,7,50,77,./output,30
457,28,2,240,3,1,2,6,5,15,1,5,2,2.5,7,50,77,./output,30
458,32,2,240,3,1,2,6,5,15,1,5,2,2.5,7,50,77,./output,30
459,36,2,240,3,1,2,6,5,15,1,5,2,2.5,7,50,77,./output,30
460,40,2,240,3,1,2,6,5,15,1,5,2,2.5,7,50,77,./output,30
461,16,2,240,3,1,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
462,20,2,240,3,1,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
463,24,2,240,3,1,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
464,28,2,240,3,1,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
465,32,2,240,3,1,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
466,32,2,240,3,1,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
467,36,2,240,3,1,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
468,40,2,240,3,1,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
469,44,2,240,3,1,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
470,48,2,240,3,1,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
471,24,2,240,3,1,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
472,28,2,240,3,1,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
473,32,2,240,3,1,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
474,36,2,240,3,1,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
475,40,2,240,3,1,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
476,16,2,240,3,1,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
477,20,2,240,3,1,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
478,24,2,240,3,1,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
479,28,2,240,3,1,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
480,32,2,240,3,1,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
481,32,2,240,3,1,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
482,36,2,240,3,1,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
483,40,2,240,3,1,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
484,44,2,240,3,1,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
485,48,2,240,3,1,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
486,24,2,240,3,1,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
487,28,2,240,3,1,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
488,32,2,240,3,1,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
489,36,2,240,3,1,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
490,40,2,240,3,1,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
491,16,2,240,3,1,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
492,20,2,240,3,1,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
493,24,2,240,3,1,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
494,28,2,240,3,1,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
495,32,2,240,3,1,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
496,32,2,240,3,1,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
497,36,2,240,3,1,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
498,40,2,240,3,1,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
499,44,2,240,3,1,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
500,48,2,240,3,1,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
501,24,2,240,3,1,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
502,28,2,240,3,1,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
503,32,2,240,3,1,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
504,36,2,240,3,1,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
505,40,2,240,3,1,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
506,16,2,240,3,1,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
507,20,2,240,3,1,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
508,24,2,240,3,1,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
509,28,2,240,3,1,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
510,32,2,240,3,1,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
511,32,2,240,3,1,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
512,36,2,240,3,1,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
513,40,2,240,3,1,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
514,44,2,240,3,1,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
515,48,2,240,3,1,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
516,24,2,240,3,1,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
517,28,2,240,3,1,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
518,32,2,240,3,1,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
519,36,2,240,3,1,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
520,40,2,240,3,1,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
521,16,2,240,3,1,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
522,20,2,240,3,1,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
523,24,2,240,3,1,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
524,28,2,240,3,1,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
525,32,2,240,3,1,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
526,32,2,240,3,1,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
527,36,2,240,3,1,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
528,40,2,240,3,1,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
529,44,2,240,3,1,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
530,48,2,240,3,1,2,12,5,10,1,8,2,2.5,7,50,77,./output,30
531,24,2,240,3,1,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
532,28,2,240,3,1,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
533,32,2,240,3,1,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
534,36,2,240,3,1,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
535,40,2,240,3,1,2,12,5,15,1,8,2,2.5,7,50,77,./output,30
536,16,2,240,3,1,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
537,20,2,240,3,1,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
538,24,2,240,3,1,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
539,28,2,240,3,1,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
540,32,2,240,3,1,2,12,5,20,1,8,2,2.5,7,50,77,./output,30
541,32,2,240,3,2,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
542,36,2,240,3,2,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
543,40,2,240,3,2,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
544,44,2,240,3,2,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
545,48,2,240,3,2,2,6,5,10,1,2,2,2.5,7,50,77,./output,30
546,24,2,240,3,2,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
547,28,2,240,3,2,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
548,32,2,240,3,2,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
549,36,2,240,3,2,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
550,40,2,240,3,2,2,6,5,15,1,2,2,2.5,7,50,77,./output,30
551,16,2,240,3,2,2,6,5,20,1,2,2,2.5,7,50,77,./output,30
552,20,2,240,3,2,2,6,5,20,1,2,2,2.5,7,50,77,./output,30
553,24,2,240,3,2,2,6,5,20,1,2,2,2.5,7,50,77,./output,30
554,28,2,240,3,2,2,6,5,20,1,2,2,2.5,7,50,77,./output,30
555,32,2,240,3,2,2,6,5,20,1,2,2,2.5,7,50,77,./output,30
556,32,2,240,3,2,2,9,5,10,1,2,2,2.5,7,50,77,./output,30
557,36,2,240,3,2,2,9,5,10,1,2,2,2.5,7,50,77,./output,30
558,40,2,240,3,2,2,9,5,10,1,2,2,2.5,7,50,77,./output,30
559,44,2,240,3,2,2,9,5,10,1,2,2,2.5,7,50,77,./output,30
560,48,2,240,3,2,2,9,5,10,1,2,2,2.5,7,50,77,./output,30
561,24,2,240,3,2,2,9,5,15,1,2,2,2.5,7,50,77,./output,30
562,28,2,240,3,2,2,9,5,15,1,2,2,2.5,7,50,77,./output,30
563,32,2,240,3,2,2,9,5,15,1,2,2,2.5,7,50,77,./output,30
564,36,2,240,3,2,2,9,5,15,1,2,2,2.5,7,50,77,./output,30
565,40,2,240,3,2,2,9,5,15,1,2,2,2.5,7,50,77,./output,30
566,16,2,240,3,2,2,9,5,20,1,2,2,2.5,7,50,77,./output,30
567,20,2,240,3,2,2,9,5,20,1,2,2,2.5,7,50,77,./output,30
568,24,2,240,3,2,2,9,5,20,1,2,2,2.5,7,50,77,./output,30
569,28,2,240,3,2,2,9,5,20,1,2,2,2.5,7,50,77,./output,30
570,32,2,240,3,2,2,9,5,20,1,2,2,2.5,7,50,77,./output,30
571,32,2,240,3,2,2,12,5,10,1,2,2,2.5,7,50,77,./output,30
572,36,2,240,3,2,2,12,5,10,1,2,2,2.5,7,50,77,./output,30
573,40,2,240,3,2,2,12,5,10,1,2,2,2.5,7,50,77,./output,30
574,44,2,240,3,2,2,12,5,10,1,2,2,2.5,7,50,77,./output,30
575,48,2,240,3,2,2,12,5,10,1,2,2,2.5,7,50,77,./output,30
576,24,2,240,3,2,2,12,5,15,1,2,2,2.5,7,50,77,./output,30
577,28,2,240,3,2,2,12,5,15,1,2,2,2.5,7,50,77,./output,30
578,32,2,240,3,2,2,12,5,15,1,2,2,2.5,7,50,77,./output,30
579,36,2,240,3,2,2,12,5,15,1,2,2,2.5,7,50,77,./output,30
580,40,2,240,3,2,2,12,5,15,1,2,2,2.5,7,50,77,./output,30
581,16,2,240,3,2,2,12,5,20,1,2,2,2.5,7,50,77,./output,30
582,20,2,240,3,2,2,12,5,20,1,2,2,2.5,7,50,77,./output,30
583,24,2,240,3,2,2,12,5,20,1,2,2,2.5,7,50,77,./output,30
584,28,2,240,3,2,2,12,5,20,1,2,2,2.5,7,50,77,./output,30
585,32,2,240,3,2,2,12,5,20,1,2,2,2.5,7,50,77,./output,30
586,32,2,240,3,2,2,6,5,10,1,5,2,2.5,7,50,77,./output,30
587,36,2,240,3,2,2,6,5,10,1,5,2,2.5,7,50,77,./output,30
588,40,2,240,3,2,2,6,5,10,1,5,2,2.5,7,50,77,./output,30
589,44,2,240,3,2,2,6,5,10,1,5,2,2.5,7,50,77,./output,30
590,48,2,240,3,2,2,6,5,10,1,5,2,2.5,7,50,77,./output,30
591,24,2,240,3,2,2,6,5,15,1,5,2,2.5,7,50,77,./output,30
592,28,2,240,3,2,2,6,5,15,1,5,2,2.5,7,50,77,./output,30
593,32,2,240,3,2,2,6,5,15,1,5,2,2.5,7,50,77,./output,30
594,36,2,240,3,2,2,6,5,15,1,5,2,2.5,7,50,77,./output,30
595,40,2,240,3,2,2,6,5,15,1,5,2,2.5,7,50,77,./output,30
596,16,2,240,3,2,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
597,20,2,240,3,2,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
598,24,2,240,3,2,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
599,28,2,240,3,2,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
600,32,2,240,3,2,2,6,5,20,1,5,2,2.5,7,50,77,./output,30
601,32,2,240,3,2,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
602,36,2,240,3,2,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
603,40,2,240,3,2,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
604,44,2,240,3,2,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
605,48,2,240,3,2,2,9,5,10,1,5,2,2.5,7,50,77,./output,30
606,24,2,240,3,2,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
607,28,2,240,3,2,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
608,32,2,240,3,2,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
609,36,2,240,3,2,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
610,40,2,240,3,2,2,9,5,15,1,5,2,2.5,7,50,77,./output,30
611,16,2,240,3,2,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
612,20,2,240,3,2,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
613,24,2,240,3,2,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
614,28,2,240,3,2,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
615,32,2,240,3,2,2,9,5,20,1,5,2,2.5,7,50,77,./output,30
616,32,2,240,3,2,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
617,36,2,240,3,2,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
618,40,2,240,3,2,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
619,44,2,240,3,2,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
620,48,2,240,3,2,2,12,5,10,1,5,2,2.5,7,50,77,./output,30
621,24,2,240,3,2,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
622,28,2,240,3,2,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
623,32,2,240,3,2,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
624,36,2,240,3,2,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
625,40,2,240,3,2,2,12,5,15,1,5,2,2.5,7,50,77,./output,30
626,16,2,240,3,2,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
627,20,2,240,3,2,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
628,24,2,240,3,2,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
629,28,2,240,3,2,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
630,32,2,240,3,2,2,12,5,20,1,5,2,2.5,7,50,77,./output,30
631,32,2,240,3,2,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
632,36,2,240,3,2,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
633,40,2,240,3,2,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
634,44,2,240,3,2,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
635,48,2,240,3,2,2,6,5,10,1,8,2,2.5,7,50,77,./output,30
636,24,2,240,3,2,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
637,28,2,240,3,2,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
638,32,2,240,3,2,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
639,36,2,240,3,2,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
640,40,2,240,3,2,2,6,5,15,1,8,2,2.5,7,50,77,./output,30
641,16,2,240,3,2,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
642,20,2,240,3,2,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
643,24,2,240,3,2,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
644,28,2,240,3,2,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
645,32,2,240,3,2,2,6,5,20,1,8,2,2.5,7,50,77,./output,30
646,32,2,240,3,2,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
647,36,2,240,3,2,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
648,40,2,240,3,2,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
649,44,2,240,3,2,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
650,48,2,240,3,2,2,9,5,10,1,8,2,2.5,7,50,77,./output,30
651,24,2,240,3,2,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
652,28,2,240,3,2,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
653,32,2,240,3,2,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
654,36,2,240,3,2,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
655,40,2,240,3,2,2,9,5,15,1,8,2,2.5,7,50,77,./output,30
656,16,2,240,3,2,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
657,20,2,240,3,2,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
658,24,2,240,3,2,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
659,28,2,240,3,2,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
660,32,2,240,3,2,2,9,5,20,1,8,2,2.5,7,50,77,./output,30
